Execution_Rep.csv
Order ID,Client Order ID,Instrument,Side,Exec Status,Quantity,Price,Reason,Transaction Time
ord9278,aa14,Rose,1,2,100,45.00,,20231213-163926.286
ord9272,aa14,Rose,2,2,100,45.00,,20231213-163926.286
ord9279,aa15,Rose,2,0,300,1.00,,20231213-163926.287
ord9280,aa13,Rose,1,2,100,1.00,,20231213-163926.287
ord9279,aa15,Rose,2,3,100,1.00,,20231213-163926.287
ord9281,aa14,Rose,1,2,100,1.00,,20231213-163926.287
ord9279,aa15,Rose,2,3,100,1.00,,20231213-163926.287
ord9282,aa15,Rose,2,0,300,1.00,,20231213-163926.288
ord9283,aa16,Rose,1,2,100,1.00,,20231213-163926.288
ord9282,aa15,Rose,2,3,100,1.00,,20231213-163926.288
ord9284,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.288
ord9285,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.288
ord9286,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.288
ord9287,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.288
ord9288,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.288
ord9289,aa13,Rose,2,0,100,55.00,,20231213-163926.288
ord9290,aa14,Rose,2,0,100,45.00,,20231213-163926.289
ord9291,aa15,Rose,1,2,100,1.00,,20231213-163926.289
ord9282,aa15,Rose,2,3,100,1.00,,20231213-163926.289
ord9292,aa13,Rose,2,0,100,55.00,,20231213-163926.290
ord9293,aa14,Rose,2,0,100,45.00,,20231213-163926.291
ord9294,aa15,Rose,1,3,100,1.00,,20231213-163926.291
ord9282,aa15,Rose,2,2,100,1.00,,20231213-163926.291
ord9294,aa15,Rose,1,2,100,1.00,,20231213-163926.291
ord9279,aa15,Rose,2,2,100,1.00,,20231213-163926.291
ord9295,aa13,Rose,1,2,100,45.00,,20231213-163926.291
ord9293,aa14,Rose,2,2,100,45.00,,20231213-163926.291
ord9296,aa14,Rose,1,2,100,45.00,,20231213-163926.291
ord9290,aa14,Rose,2,2,100,45.00,,20231213-163926.291
ord9297,aa15,Rose,2,0,300,1.00,,20231213-163926.292
ord9298,aa13,Rose,1,2,100,1.00,,20231213-163926.292
ord9297,aa15,Rose,2,3,100,1.00,,20231213-163926.292
ord9299,aa14,Rose,1,2,100,1.00,,20231213-163926.292
ord9297,aa15,Rose,2,3,100,1.00,,20231213-163926.292
ord9300,aa15,Rose,2,0,300,1.00,,20231213-163926.293
ord9301,aa16,Rose,1,2,100,1.00,,20231213-163926.293
ord9300,aa15,Rose,2,3,100,1.00,,20231213-163926.293
ord9302,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.293
ord9303,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.293
ord9304,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.293
ord9305,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.293
ord9306,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.293
ord9307,aa13,Rose,2,0,100,55.00,,20231213-163926.293
ord9308,aa14,Rose,2,0,100,45.00,,20231213-163926.294
ord9309,aa15,Rose,1,2,100,1.00,,20231213-163926.294
ord9300,aa15,Rose,2,3,100,1.00,,20231213-163926.294
ord9310,aa13,Rose,2,0,100,55.00,,20231213-163926.295
ord9311,aa14,Rose,2,0,100,45.00,,20231213-163926.296
ord9312,aa15,Rose,1,3,100,1.00,,20231213-163926.296
ord9300,aa15,Rose,2,2,100,1.00,,20231213-163926.296
ord9312,aa15,Rose,1,2,100,1.00,,20231213-163926.296
ord9297,aa15,Rose,2,2,100,1.00,,20231213-163926.296
ord9313,aa13,Rose,1,2,100,45.00,,20231213-163926.296
ord9311,aa14,Rose,2,2,100,45.00,,20231213-163926.296
ord9314,aa14,Rose,1,2,100,45.00,,20231213-163926.296
ord9308,aa14,Rose,2,2,100,45.00,,20231213-163926.296
ord9315,aa15,Rose,2,0,300,1.00,,20231213-163926.297
ord9316,aa13,Rose,1,2,100,1.00,,20231213-163926.297
ord9315,aa15,Rose,2,3,100,1.00,,20231213-163926.297
ord9317,aa14,Rose,1,2,100,1.00,,20231213-163926.297
ord9315,aa15,Rose,2,3,100,1.00,,20231213-163926.297
ord9318,aa15,Rose,2,0,300,1.00,,20231213-163926.298
ord9319,aa16,Rose,1,2,100,1.00,,20231213-163926.298
ord9318,aa15,Rose,2,3,100,1.00,,20231213-163926.298
ord9320,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.298
ord9321,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.298
ord9322,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.298
ord9323,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.298
ord9324,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.298
ord9325,aa13,Rose,2,0,100,55.00,,20231213-163926.298
ord9326,aa14,Rose,2,0,100,45.00,,20231213-163926.299
ord9327,aa15,Rose,1,2,100,1.00,,20231213-163926.299
ord9318,aa15,Rose,2,3,100,1.00,,20231213-163926.299
ord9328,aa13,Rose,2,0,100,55.00,,20231213-163926.300
ord9329,aa14,Rose,2,0,100,45.00,,20231213-163926.301
ord9330,aa15,Rose,1,3,100,1.00,,20231213-163926.301
ord9318,aa15,Rose,2,2,100,1.00,,20231213-163926.301
ord9330,aa15,Rose,1,2,100,1.00,,20231213-163926.301
ord9315,aa15,Rose,2,2,100,1.00,,20231213-163926.301
ord9331,aa13,Rose,1,2,100,45.00,,20231213-163926.301
ord9329,aa14,Rose,2,2,100,45.00,,20231213-163926.301
ord9332,aa14,Rose,1,2,100,45.00,,20231213-163926.301
ord9326,aa14,Rose,2,2,100,45.00,,20231213-163926.301
ord9333,aa15,Rose,2,0,300,1.00,,20231213-163926.302
ord9334,aa13,Rose,1,2,100,1.00,,20231213-163926.302
ord9333,aa15,Rose,2,3,100,1.00,,20231213-163926.302
ord9335,aa14,Rose,1,2,100,1.00,,20231213-163926.302
ord9333,aa15,Rose,2,3,100,1.00,,20231213-163926.302
ord9336,aa15,Rose,2,0,300,1.00,,20231213-163926.303
ord9337,aa16,Rose,1,2,100,1.00,,20231213-163926.303
ord9336,aa15,Rose,2,3,100,1.00,,20231213-163926.303
ord9338,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.303
ord9339,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.303
ord9340,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.303
ord9341,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.303
ord9342,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.303
ord9343,aa13,Rose,2,0,100,55.00,,20231213-163926.303
ord9344,aa14,Rose,2,0,100,45.00,,20231213-163926.304
ord9345,aa15,Rose,1,2,100,1.00,,20231213-163926.304
ord9336,aa15,Rose,2,3,100,1.00,,20231213-163926.304
ord9346,aa13,Rose,2,0,100,55.00,,20231213-163926.305
ord9347,aa14,Rose,2,0,100,45.00,,20231213-163926.306
ord9348,aa15,Rose,1,3,100,1.00,,20231213-163926.306
ord9336,aa15,Rose,2,2,100,1.00,,20231213-163926.306
ord9348,aa15,Rose,1,2,100,1.00,,20231213-163926.306
ord9333,aa15,Rose,2,2,100,1.00,,20231213-163926.306
ord9349,aa13,Rose,1,2,100,45.00,,20231213-163926.306
ord9347,aa14,Rose,2,2,100,45.00,,20231213-163926.306
ord9350,aa14,Rose,1,2,100,45.00,,20231213-163926.306
ord9344,aa14,Rose,2,2,100,45.00,,20231213-163926.306
ord9351,aa15,Rose,2,0,300,1.00,,20231213-163926.307
ord9352,aa13,Rose,1,2,100,1.00,,20231213-163926.307
ord9351,aa15,Rose,2,3,100,1.00,,20231213-163926.307
ord9353,aa14,Rose,1,2,100,1.00,,20231213-163926.307
ord9351,aa15,Rose,2,3,100,1.00,,20231213-163926.307
ord9354,aa15,Rose,2,0,300,1.00,,20231213-163926.308
ord9355,aa16,Rose,1,2,100,1.00,,20231213-163926.308
ord9354,aa15,Rose,2,3,100,1.00,,20231213-163926.308
ord9356,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.308
ord9357,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.308
ord9358,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.308
ord9359,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.308
ord9360,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.308
ord9361,aa13,Rose,2,0,100,55.00,,20231213-163926.309
ord9362,aa14,Rose,2,0,100,45.00,,20231213-163926.309
ord9363,aa15,Rose,1,2,100,1.00,,20231213-163926.309
ord9354,aa15,Rose,2,3,100,1.00,,20231213-163926.309
ord9364,aa13,Rose,2,0,100,55.00,,20231213-163926.310
ord9365,aa14,Rose,2,0,100,45.00,,20231213-163926.311
ord9366,aa15,Rose,1,3,100,1.00,,20231213-163926.311
ord9354,aa15,Rose,2,2,100,1.00,,20231213-163926.311
ord9366,aa15,Rose,1,2,100,1.00,,20231213-163926.311
ord9351,aa15,Rose,2,2,100,1.00,,20231213-163926.311
ord9367,aa13,Rose,1,2,100,45.00,,20231213-163926.311
ord9365,aa14,Rose,2,2,100,45.00,,20231213-163926.311
ord9368,aa14,Rose,1,2,100,45.00,,20231213-163926.311
ord9362,aa14,Rose,2,2,100,45.00,,20231213-163926.311
ord9369,aa15,Rose,2,0,300,1.00,,20231213-163926.312
ord9370,aa13,Rose,1,2,100,1.00,,20231213-163926.312
ord9369,aa15,Rose,2,3,100,1.00,,20231213-163926.312
ord9371,aa14,Rose,1,2,100,1.00,,20231213-163926.312
ord9369,aa15,Rose,2,3,100,1.00,,20231213-163926.312
ord9372,aa15,Rose,2,0,300,1.00,,20231213-163926.313
ord9373,aa16,Rose,1,2,100,1.00,,20231213-163926.313
ord9372,aa15,Rose,2,3,100,1.00,,20231213-163926.313
ord9374,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.313
ord9375,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.313
ord9376,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.313
ord9377,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.313
ord9378,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.313
ord9379,aa13,Rose,2,0,100,55.00,,20231213-163926.314
ord9380,aa14,Rose,2,0,100,45.00,,20231213-163926.314
ord9381,aa15,Rose,1,2,100,1.00,,20231213-163926.314
ord9372,aa15,Rose,2,3,100,1.00,,20231213-163926.314
ord9382,aa13,Rose,2,0,100,55.00,,20231213-163926.315
ord9383,aa14,Rose,2,0,100,45.00,,20231213-163926.316
ord9384,aa15,Rose,1,3,100,1.00,,20231213-163926.316
ord9372,aa15,Rose,2,2,100,1.00,,20231213-163926.316
ord9384,aa15,Rose,1,2,100,1.00,,20231213-163926.316
ord9369,aa15,Rose,2,2,100,1.00,,20231213-163926.316
ord9385,aa13,Rose,1,2,100,45.00,,20231213-163926.316
ord9383,aa14,Rose,2,2,100,45.00,,20231213-163926.316
ord9386,aa14,Rose,1,2,100,45.00,,20231213-163926.316
ord9380,aa14,Rose,2,2,100,45.00,,20231213-163926.316
ord9387,aa15,Rose,2,0,300,1.00,,20231213-163926.317
ord9388,aa13,Rose,1,2,100,1.00,,20231213-163926.317
ord9387,aa15,Rose,2,3,100,1.00,,20231213-163926.317
ord9389,aa14,Rose,1,2,100,1.00,,20231213-163926.317
ord9387,aa15,Rose,2,3,100,1.00,,20231213-163926.317
ord9390,aa15,Rose,2,0,300,1.00,,20231213-163926.318
ord9391,aa16,Rose,1,2,100,1.00,,20231213-163926.318
ord9390,aa15,Rose,2,3,100,1.00,,20231213-163926.318
ord9392,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.318
ord9393,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.318
ord9394,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.318
ord9395,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.318
ord9396,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.318
ord9397,aa13,Rose,2,0,100,55.00,,20231213-163926.319
ord9398,aa14,Rose,2,0,100,45.00,,20231213-163926.320
ord9399,aa15,Rose,1,2,100,1.00,,20231213-163926.320
ord9390,aa15,Rose,2,3,100,1.00,,20231213-163926.320
ord9400,aa13,Rose,2,0,100,55.00,,20231213-163926.320
ord9401,aa14,Rose,2,0,100,45.00,,20231213-163926.321
ord9402,aa15,Rose,1,3,100,1.00,,20231213-163926.321
ord9390,aa15,Rose,2,2,100,1.00,,20231213-163926.321
ord9402,aa15,Rose,1,2,100,1.00,,20231213-163926.321
ord9387,aa15,Rose,2,2,100,1.00,,20231213-163926.321
ord9403,aa13,Rose,1,2,100,45.00,,20231213-163926.321
ord9401,aa14,Rose,2,2,100,45.00,,20231213-163926.321
ord9404,aa14,Rose,1,2,100,45.00,,20231213-163926.321
ord9398,aa14,Rose,2,2,100,45.00,,20231213-163926.321
ord9405,aa15,Rose,2,0,300,1.00,,20231213-163926.322
ord9406,aa13,Rose,1,2,100,1.00,,20231213-163926.322
ord9405,aa15,Rose,2,3,100,1.00,,20231213-163926.322
ord9407,aa14,Rose,1,2,100,1.00,,20231213-163926.322
ord9405,aa15,Rose,2,3,100,1.00,,20231213-163926.322
ord9408,aa15,Rose,2,0,300,1.00,,20231213-163926.323
ord9409,aa16,Rose,1,2,100,1.00,,20231213-163926.323
ord9408,aa15,Rose,2,3,100,1.00,,20231213-163926.323
ord9410,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.323
ord9411,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.323
ord9412,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.323
ord9413,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.323
ord9414,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.323
ord9415,aa13,Rose,2,0,100,55.00,,20231213-163926.324
ord9416,aa14,Rose,2,0,100,45.00,,20231213-163926.325
ord9417,aa15,Rose,1,2,100,1.00,,20231213-163926.325
ord9408,aa15,Rose,2,3,100,1.00,,20231213-163926.325
ord9418,aa13,Rose,2,0,100,55.00,,20231213-163926.326
ord9419,aa14,Rose,2,0,100,45.00,,20231213-163926.326
ord9420,aa15,Rose,1,3,100,1.00,,20231213-163926.327
ord9408,aa15,Rose,2,2,100,1.00,,20231213-163926.327
ord9420,aa15,Rose,1,2,100,1.00,,20231213-163926.327
ord9405,aa15,Rose,2,2,100,1.00,,20231213-163926.327
ord9421,aa13,Rose,1,2,100,45.00,,20231213-163926.327
ord9419,aa14,Rose,2,2,100,45.00,,20231213-163926.327
ord9422,aa14,Rose,1,2,100,45.00,,20231213-163926.327
ord9416,aa14,Rose,2,2,100,45.00,,20231213-163926.327
ord9423,aa15,Rose,2,0,300,1.00,,20231213-163926.327
ord9424,aa13,Rose,1,2,100,1.00,,20231213-163926.327
ord9423,aa15,Rose,2,3,100,1.00,,20231213-163926.327
ord9425,aa14,Rose,1,2,100,1.00,,20231213-163926.327
ord9423,aa15,Rose,2,3,100,1.00,,20231213-163926.327
ord9426,aa15,Rose,2,0,300,1.00,,20231213-163926.328
ord9427,aa16,Rose,1,2,100,1.00,,20231213-163926.328
ord9426,aa15,Rose,2,3,100,1.00,,20231213-163926.328
ord9428,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.328
ord9429,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.328
ord9430,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.328
ord9431,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.328
ord9432,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.328
ord9433,aa13,Rose,2,0,100,55.00,,20231213-163926.329
ord9434,aa14,Rose,2,0,100,45.00,,20231213-163926.330
ord9435,aa15,Rose,1,2,100,1.00,,20231213-163926.330
ord9426,aa15,Rose,2,3,100,1.00,,20231213-163926.330
ord9436,aa13,Rose,2,0,100,55.00,,20231213-163926.331
ord9437,aa14,Rose,2,0,100,45.00,,20231213-163926.332
ord9438,aa15,Rose,1,3,100,1.00,,20231213-163926.332
ord9426,aa15,Rose,2,2,100,1.00,,20231213-163926.332
ord9438,aa15,Rose,1,2,100,1.00,,20231213-163926.332
ord9423,aa15,Rose,2,2,100,1.00,,20231213-163926.332
ord9439,aa13,Rose,1,2,100,45.00,,20231213-163926.332
ord9437,aa14,Rose,2,2,100,45.00,,20231213-163926.332
ord9440,aa14,Rose,1,2,100,45.00,,20231213-163926.332
ord9434,aa14,Rose,2,2,100,45.00,,20231213-163926.332
ord9441,aa15,Rose,2,0,300,1.00,,20231213-163926.333
ord9442,aa13,Rose,1,2,100,1.00,,20231213-163926.333
ord9441,aa15,Rose,2,3,100,1.00,,20231213-163926.333
ord9443,aa14,Rose,1,2,100,1.00,,20231213-163926.333
ord9441,aa15,Rose,2,3,100,1.00,,20231213-163926.333
ord9444,aa15,Rose,2,0,300,1.00,,20231213-163926.334
ord9445,aa16,Rose,1,2,100,1.00,,20231213-163926.334
ord9444,aa15,Rose,2,3,100,1.00,,20231213-163926.334
ord9446,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.334
ord9447,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.334
ord9448,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.334
ord9449,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.334
ord9450,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.334
ord9451,aa13,Rose,2,0,100,55.00,,20231213-163926.334
ord9452,aa14,Rose,2,0,100,45.00,,20231213-163926.335
ord9453,aa15,Rose,1,2,100,1.00,,20231213-163926.335
ord9444,aa15,Rose,2,3,100,1.00,,20231213-163926.335
ord9454,aa13,Rose,2,0,100,55.00,,20231213-163926.336
ord9455,aa14,Rose,2,0,100,45.00,,20231213-163926.337
ord9456,aa15,Rose,1,3,100,1.00,,20231213-163926.337
ord9444,aa15,Rose,2,2,100,1.00,,20231213-163926.337
ord9456,aa15,Rose,1,2,100,1.00,,20231213-163926.337
ord9441,aa15,Rose,2,2,100,1.00,,20231213-163926.337
ord9457,aa13,Rose,1,2,100,45.00,,20231213-163926.337
ord9455,aa14,Rose,2,2,100,45.00,,20231213-163926.337
ord9458,aa14,Rose,1,2,100,45.00,,20231213-163926.337
ord9452,aa14,Rose,2,2,100,45.00,,20231213-163926.337
ord9459,aa15,Rose,2,0,300,1.00,,20231213-163926.338
ord9460,aa13,Rose,1,2,100,1.00,,20231213-163926.338
ord9459,aa15,Rose,2,3,100,1.00,,20231213-163926.338
ord9461,aa14,Rose,1,2,100,1.00,,20231213-163926.338
ord9459,aa15,Rose,2,3,100,1.00,,20231213-163926.338
ord9462,aa15,Rose,2,0,300,1.00,,20231213-163926.339
ord9463,aa16,Rose,1,2,100,1.00,,20231213-163926.339
ord9462,aa15,Rose,2,3,100,1.00,,20231213-163926.339
ord9464,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.339
ord9465,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.339
ord9466,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.339
ord9467,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.339
ord9468,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.339
ord9469,aa13,Rose,2,0,100,55.00,,20231213-163926.340
ord9470,aa14,Rose,2,0,100,45.00,,20231213-163926.341
ord9471,aa15,Rose,1,2,100,1.00,,20231213-163926.341
ord9462,aa15,Rose,2,3,100,1.00,,20231213-163926.341
ord9472,aa13,Rose,2,0,100,55.00,,20231213-163926.341
ord9473,aa14,Rose,2,0,100,45.00,,20231213-163926.342
ord9474,aa15,Rose,1,3,100,1.00,,20231213-163926.342
ord9462,aa15,Rose,2,2,100,1.00,,20231213-163926.342
ord9474,aa15,Rose,1,2,100,1.00,,20231213-163926.342
ord9459,aa15,Rose,2,2,100,1.00,,20231213-163926.342
ord9475,aa13,Rose,1,2,100,45.00,,20231213-163926.342
ord9473,aa14,Rose,2,2,100,45.00,,20231213-163926.342
ord9476,aa14,Rose,1,2,100,45.00,,20231213-163926.342
ord9470,aa14,Rose,2,2,100,45.00,,20231213-163926.342
ord9477,aa15,Rose,2,0,300,1.00,,20231213-163926.343
ord9478,aa13,Rose,1,2,100,1.00,,20231213-163926.343
ord9477,aa15,Rose,2,3,100,1.00,,20231213-163926.343
ord9479,aa14,Rose,1,2,100,1.00,,20231213-163926.343
ord9477,aa15,Rose,2,3,100,1.00,,20231213-163926.343
ord9480,aa15,Rose,2,0,300,1.00,,20231213-163926.344
ord9481,aa16,Rose,1,2,100,1.00,,20231213-163926.344
ord9480,aa15,Rose,2,3,100,1.00,,20231213-163926.344
ord9482,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.344
ord9483,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.344
ord9484,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.344
ord9485,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.344
ord9486,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.344
ord9487,aa13,Rose,2,0,100,55.00,,20231213-163926.345
ord9488,aa14,Rose,2,0,100,45.00,,20231213-163926.346
ord9489,aa15,Rose,1,2,100,1.00,,20231213-163926.346
ord9480,aa15,Rose,2,3,100,1.00,,20231213-163926.346
ord9490,aa13,Rose,2,0,100,55.00,,20231213-163926.347
ord9491,aa14,Rose,2,0,100,45.00,,20231213-163926.348
ord9492,aa15,Rose,1,3,100,1.00,,20231213-163926.348
ord9480,aa15,Rose,2,2,100,1.00,,20231213-163926.348
ord9492,aa15,Rose,1,2,100,1.00,,20231213-163926.348
ord9477,aa15,Rose,2,2,100,1.00,,20231213-163926.348
ord9493,aa13,Rose,1,2,100,45.00,,20231213-163926.348
ord9491,aa14,Rose,2,2,100,45.00,,20231213-163926.348
ord9494,aa14,Rose,1,2,100,45.00,,20231213-163926.348
ord9488,aa14,Rose,2,2,100,45.00,,20231213-163926.348
ord9495,aa15,Rose,2,0,300,1.00,,20231213-163926.349
ord9496,aa13,Rose,1,2,100,1.00,,20231213-163926.349
ord9495,aa15,Rose,2,3,100,1.00,,20231213-163926.349
ord9497,aa14,Rose,1,2,100,1.00,,20231213-163926.349
ord9495,aa15,Rose,2,3,100,1.00,,20231213-163926.349
ord9498,aa15,Rose,2,0,300,1.00,,20231213-163926.349
ord9499,aa16,Rose,1,2,100,1.00,,20231213-163926.349
ord9498,aa15,Rose,2,3,100,1.00,,20231213-163926.349
ord9500,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.349
ord9501,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.349
ord9502,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.349
ord9503,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.349
ord9504,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.349
ord9505,aa13,Rose,2,0,100,55.00,,20231213-163926.350
ord9506,aa14,Rose,2,0,100,45.00,,20231213-163926.351
ord9507,aa15,Rose,1,2,100,1.00,,20231213-163926.351
ord9498,aa15,Rose,2,3,100,1.00,,20231213-163926.351
ord9508,aa13,Rose,2,0,100,55.00,,20231213-163926.352
ord9509,aa14,Rose,2,0,100,45.00,,20231213-163926.353
ord9510,aa15,Rose,1,3,100,1.00,,20231213-163926.353
ord9498,aa15,Rose,2,2,100,1.00,,20231213-163926.353
ord9510,aa15,Rose,1,2,100,1.00,,20231213-163926.353
ord9495,aa15,Rose,2,2,100,1.00,,20231213-163926.353
ord9511,aa13,Rose,1,2,100,45.00,,20231213-163926.353
ord9509,aa14,Rose,2,2,100,45.00,,20231213-163926.353
ord9512,aa14,Rose,1,2,100,45.00,,20231213-163926.353
ord9506,aa14,Rose,2,2,100,45.00,,20231213-163926.353
ord9513,aa15,Rose,2,0,300,1.00,,20231213-163926.354
ord9514,aa13,Rose,1,2,100,1.00,,20231213-163926.354
ord9513,aa15,Rose,2,3,100,1.00,,20231213-163926.354
ord9515,aa14,Rose,1,2,100,1.00,,20231213-163926.354
ord9513,aa15,Rose,2,3,100,1.00,,20231213-163926.354
ord9516,aa15,Rose,2,0,300,1.00,,20231213-163926.355
ord9517,aa16,Rose,1,2,100,1.00,,20231213-163926.355
ord9516,aa15,Rose,2,3,100,1.00,,20231213-163926.355
ord9518,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.355
ord9519,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.355
ord9520,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.355
ord9521,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.355
ord9522,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.355
ord9523,aa13,Rose,2,0,100,55.00,,20231213-163926.356
ord9524,aa14,Rose,2,0,100,45.00,,20231213-163926.357
ord9525,aa15,Rose,1,2,100,1.00,,20231213-163926.357
ord9516,aa15,Rose,2,3,100,1.00,,20231213-163926.357
ord9526,aa13,Rose,2,0,100,55.00,,20231213-163926.357
ord9527,aa14,Rose,2,0,100,45.00,,20231213-163926.358
ord9528,aa15,Rose,1,3,100,1.00,,20231213-163926.358
ord9516,aa15,Rose,2,2,100,1.00,,20231213-163926.358
ord9528,aa15,Rose,1,2,100,1.00,,20231213-163926.358
ord9513,aa15,Rose,2,2,100,1.00,,20231213-163926.358
ord9529,aa13,Rose,1,2,100,45.00,,20231213-163926.358
ord9527,aa14,Rose,2,2,100,45.00,,20231213-163926.358
ord9530,aa14,Rose,1,2,100,45.00,,20231213-163926.358
ord9524,aa14,Rose,2,2,100,45.00,,20231213-163926.358
ord9531,aa15,Rose,2,0,300,1.00,,20231213-163926.359
ord9532,aa13,Rose,1,2,100,1.00,,20231213-163926.359
ord9531,aa15,Rose,2,3,100,1.00,,20231213-163926.359
ord9533,aa14,Rose,1,2,100,1.00,,20231213-163926.359
ord9531,aa15,Rose,2,3,100,1.00,,20231213-163926.359
ord9534,aa15,Rose,2,0,300,1.00,,20231213-163926.360
ord9535,aa16,Rose,1,2,100,1.00,,20231213-163926.360
ord9534,aa15,Rose,2,3,100,1.00,,20231213-163926.360
ord9536,aa13,,1,1,100,55.00,Invalid instrument,20231213-163926.360
ord9537,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163926.360
ord9538,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163926.360
ord9539,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163926.360
ord9540,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163926.360
ord9541,aa13,Rose,2,0,100,55.00,,20231213-163926.361
ord9542,aa14,Rose,2,0,100,45.00,,20231213-163926.362
ord9543,aa15,Rose,1,2,100,1.00,,20231213-163926.362
ord9534,aa15,Rose,2,3,100,1.00,,20231213-163926.362
ord9544,aa13,Rose,2,0,100,55.00,,20231213-163926.363
ord9545,aa14,Rose,2,0,100,45.00,,20231213-163926.364
ord9546,aa15,Rose,1,3,100,1.00,,20231213-163926.364
ord9534,aa15,Rose,2,2,100,1.00,,20231213-163926.364
ord9546,aa15,Rose,1,2,100,1.00,,20231213-163926.364
ord9531,aa15,Rose,2,2,100,1.00,,20231213-163926.364
ord9547,aa13,Rose,1,2,100,45.00,,20231213-163926.364
ord9545,aa14,Rose,2,2,100,45.00,,20231213-163926.364
ord9548,aa14,Rose,1,2,100,45.00,,20231213-163926.364
ord9542,aa14,Rose,2,2,100,45.00,,20231213-163926.364
ord9549,aa15,Rose,2,0,300,1.00,,20231213-163926.365
